timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW
2024-05-03 21:49:00,114.8,32.58,461742.0,60.5,59.8,50.8,52.1,245.0,263.0,450.0,468.0,50.0,1791.4
2024-05-03 21:50:00,116.8,33.74,466917.0,58.3,61.8,54.4,51.1,247.0,230.0,447.0,456.0,49.73,1855.3
2024-05-03 21:51:00,119.4,33.43,475888.0,59.7,58.3,48.9,52.1,238.0,250.0,429.0,433.0,50.0,1800.5
2024-05-03 21:52:00,114.9,36.0,457179.0,54.4,58.4,51.7,50.4,251.0,239.0,441.0,435.0,49.77,1741.8
2024-05-03 21:53:00,117.3,26.74,451435.0,60.5,58.8,51.9,50.8,249.0,263.0,465.0,423.0,49.97,1803.3
2024-05-03 21:54:00,118.3,26.85,480182.0,56.9,56.0,51.6,47.3,252.0,264.0,458.0,462.0,49.62,1676.8
2024-05-03 21:55:00,120.5,31.6,472145.0,58.7,54.9,50.9,52.5,256.0,240.0,456.0,465.0,50.0,1740.2
2024-05-03 21:56:00,116.3,35.6,472845.0,57.1,55.5,52.7,51.8,253.0,234.0,457.0,455.0,49.98,1763.1
2024-05-03 21:57:00,116.1,28.96,459313.0,57.3,61.0,48.5,51.3,255.0,253.0,450.0,459.0,49.37,1752.5
2024-05-03 21:58:00,115.3,25.37,473765.0,58.2,57.9,51.6,52.8,263.0,237.0,444.0,446.0,49.84,1791.3
2024-05-03 21:59:00,118.8,34.33,470003.0,58.7,60.1,49.0,54.4,230.0,260.0,440.0,456.0,50.0,1814.8
2024-05-03 22:00:00,115.8,33.53,455064.0,58.5,58.0,49.8,49.4,258.0,248.0,444.0,449.0,49.93,1739.9
2024-05-03 22:01:00,116.5,30.22,479069.0,58.5,55.4,51.5,53.8,237.0,269.0,451.0,453.0,49.84,1758.8
2024-05-03 22:02:00,114.3,30.49,468881.0,55.3,60.2,52.9,53.5,242.0,270.0,440.0,452.0,50.0,1776.5
2024-05-03 22:03:00,118.4,30.55,464380.0,63.2,56.7,48.3,50.2,251.0,269.0,450.0,458.0,49.84,1751.7
2024-05-03 22:04:00,118.8,33.27,464461.0,59.0,59.7,54.3,48.8,255.0,255.0,451.0,439.0,49.51,1785.2
2024-05-03 22:05:00,118.3,31.44,451300.0,59.4,60.3,53.0,51.6,256.0,239.0,447.0,435.0,50.0,1831.8
2024-05-03 22:06:00,114.7,34.26,472105.0,57.8,58.4,51.1,53.3,239.0,232.0,430.0,467.0,50.0,1802.2
2024-05-03 22:07:00,118.0,25.91,469390.0,56.7,59.4,48.9,48.5,270.0,257.0,437.0,462.0,50.0,1690.0
2024-05-03 22:08:00,114.6,30.92,465678.0,58.8,55.6,54.1,48.5,245.0,258.0,448.0,457.0,49.97,1751.1
2024-05-03 22:09:00,117.1,30.26,477395.0,59.1,64.3,51.9,52.2,241.0,253.0,424.0,451.0,49.98,1868.1
2024-05-03 22:10:00,117.4,32.45,456033.0,61.1,59.4,51.9,51.3,235.0,234.0,462.0,438.0,49.68,1847.5
2024-05-03 22:11:00,117.5,31.77,462266.0,62.6,60.0,49.6,52.7,234.0,240.0,465.0,455.0,50.0,1851.3
2024-05-03 22:12:00,117.9,35.12,460177.0,61.4,60.3,51.4,51.6,233.0,251.0,460.0,439.0,49.64,1833.4
2024-05-03 22:13:00,117.0,28.5,464683.0,54.9,58.2,49.7,51.7,254.0,243.0,453.0,462.0,50.0,1727.9
2024-05-03 22:14:00,114.1,33.28,467389.0,57.5,58.6,53.4,51.3,257.0,241.0,435.0,435.0,49.58,1797.2
2024-05-03 22:15:00,117.9,34.58,470226.0,59.1,60.6,53.5,51.1,240.0,238.0,453.0,450.0,49.6,1827.2
2024-05-03 22:16:00,117.2,37.84,463946.0,57.7,57.7,50.7,52.3,236.0,248.0,467.0,457.0,50.0,1760.5
2024-05-03 22:17:00,115.7,32.01,459639.0,58.4,59.2,49.8,48.3,247.0,247.0,436.0,455.0,49.49,1746.5
2024-05-03 22:18:00,114.7,34.04,480082.0,54.2,59.4,52.6,50.9,251.0,240.0,480.0,461.0,49.94,1741.7
2024-05-03 22:19:00,119.4,28.74,485823.0,60.3,57.0,52.3,50.1,253.0,250.0,460.0,439.0,50.0,1774.4
2024-05-03 22:20:00,118.9,27.29,467613.0,54.7,59.3,48.6,50.0,238.0,253.0,437.0,457.0,50.0,1720.6
2024-05-03 22:21:00,118.1,35.4,460348.0,55.3,55.0,50.4,52.2,248.0,254.0,438.0,446.0,49.54,1715.9
2024-05-03 22:22:00,116.0,33.29,478142.0,56.4,60.3,55.4,52.6,269.0,238.0,444.0,452.0,49.56,1821.7
2024-05-03 22:23:00,113.3,36.27,454700.0,58.2,61.6,51.0,52.5,236.0,246.0,449.0,427.0,50.0,1836.3
2024-05-03 22:24:00,118.2,29.9,463532.0,55.2,60.2,51.4,52.6,250.0,250.0,445.0,462.0,50.0,1771.9
2024-05-03 22:25:00,117.6,34.65,460578.0,56.3,61.4,52.1,51.5,256.0,251.0,416.0,438.0,49.97,1807.1
2024-05-03 22:26:00,116.5,38.04,456806.0,60.7,56.9,49.9,48.1,238.0,234.0,434.0,454.0,50.0,1767.7
2024-05-03 22:27:00,118.7,34.44,463778.0,58.2,58.0,52.5,50.5,257.0,246.0,450.0,466.0,50.0,1759.6
2024-05-03 22:28:00,118.3,34.1,459041.0,59.3,58.7,51.7,51.8,234.0,257.0,452.0,476.0,50.0,1799.8
2024-05-03 22:29:00,117.3,33.45,465991.0,55.9,58.7,53.2,51.3,258.0,243.0,461.0,459.0,50.0,1753.0
2024-05-03 22:30:00,117.1,29.51,466043.0,58.3,57.5,47.6,52.7,250.0,254.0,442.0,457.0,50.0,1741.7
2024-05-03 22:31:00,117.1,36.85,460791.0,58.1,56.6,51.7,51.6,233.0,250.0,452.0,460.0,50.0,1754.8
2024-05-03 22:32:00,118.1,31.95,462733.0,56.8,61.8,51.4,51.2,258.0,244.0,450.0,444.0,49.88,1792.4
2024-05-03 22:33:00,115.7,34.75,463786.0,58.3,56.7,48.1,49.4,239.0,265.0,440.0,450.0,50.0,1712.7
2024-05-03 22:34:00,117.7,29.6,472047.0,54.6,61.7,50.4,50.3,248.0,246.0,457.0,460.0,50.0,1753.5
2024-05-03 22:35:00,115.7,30.58,464317.0,59.2,59.4,51.7,53.0,258.0,247.0,456.0,447.0,49.96,1798.1
2024-05-03 22:36:00,119.0,37.13,472038.0,57.6,58.8,51.1,50.3,238.0,244.0,478.0,427.0,49.8,1763.8
2024-05-03 22:37:00,117.8,32.69,470062.0,57.8,59.4,50.9,52.6,244.0,268.0,463.0,465.0,50.0,1763.4
2024-05-03 22:38:00,116.0,37.21,469883.0,60.1,61.4,50.9,47.4,263.0,267.0,431.0,458.0,49.94,1758.9
2024-05-03 22:39:00,117.2,33.4,476350.0,59.2,53.1,50.0,49.3,225.0,264.0,461.0,436.0,49.86,1707.6
2024-05-03 22:40:00,115.7,29.01,456227.0,57.7,59.1,55.0,47.7,267.0,260.0,433.0,436.0,49.8,1772.3
2024-05-03 22:41:00,119.3,35.86,461332.0,56.1,58.6,51.6,46.4,232.0,239.0,468.0,454.0,50.0,1723.0
2024-05-03 22:42:00,119.5,32.17,479160.0,61.0,58.7,51.6,47.3,242.0,245.0,446.0,493.0,49.89,1774.7
2024-05-03 22:43:00,118.1,35.41,462930.0,55.7,60.2,48.3,50.6,253.0,241.0,454.0,451.0,50.0,1737.1
2024-05-03 22:44:00,119.4,33.75,442403.0,59.6,57.1,50.3,53.8,257.0,262.0,466.0,443.0,49.75,1776.7
2024-05-03 22:45:00,117.3,29.84,463236.0,55.1,56.0,49.9,47.7,254.0,278.0,456.0,428.0,49.95,1651.6
2024-05-03 22:46:00,118.2,34.13,465875.0,60.2,55.6,50.9,51.0,251.0,258.0,460.0,454.0,50.0,1740.2
2024-05-03 22:47:00,118.9,39.23,443794.0,60.3,56.5,50.3,50.5,245.0,270.0,442.0,458.0,50.0,1742.2
2024-05-03 22:48:00,117.0,34.99,475337.0,54.5,59.7,49.7,51.0,269.0,255.0,439.0,446.0,50.0,1718.7
2024-05-03 22:49:00,117.1,33.63,458891.0,59.2,59.3,50.5,50.5,259.0,254.0,450.0,448.0,49.95,1763.9
2024-05-03 22:50:00,118.4,36.48,467165.0,59.0,60.1,48.8,49.6,264.0,243.0,458.0,446.0,50.0,1746.0
2024-05-03 22:51:00,118.0,34.33,462664.0,59.7,57.4,52.1,46.4,245.0,257.0,449.0,438.0,50.0,1747.4
2024-05-03 22:52:00,115.9,34.35,454100.0,59.0,57.5,52.5,52.1,222.0,261.0,470.0,438.0,50.0,1798.8
2024-05-03 22:53:00,113.7,31.11,455778.0,56.4,61.6,51.9,53.0,262.0,263.0,457.0,417.0,49.65,1790.5
2024-05-03 22:54:00,116.8,34.44,456797.0,57.9,60.3,52.6,50.9,254.0,251.0,446.0,437.0,49.88,1791.4
2024-05-03 22:55:00,113.9,36.46,472898.0,61.6,59.8,52.5,51.0,252.0,252.0,448.0,455.0,49.86,1811.4
2024-05-03 22:56:00,115.5,31.8,462968.0,56.1,54.6,48.4,48.2,243.0,249.0,443.0,439.0,49.79,1658.2
2024-05-03 22:57:00,115.7,37.47,459908.0,58.9,62.2,53.9,49.9,246.0,243.0,456.0,455.0,49.96,1826.7
2024-05-03 22:58:00,116.2,33.7,456541.0,60.6,58.1,52.7,52.0,243.0,261.0,445.0,429.0,50.0,1806.1
2024-05-03 22:59:00,118.2,31.72,473522.0,56.3,58.6,47.1,48.9,251.0,227.0,452.0,455.0,49.57,1716.3
2024-05-03 23:00:00,118.6,36.46,475602.0,55.4,59.2,49.4,50.7,236.0,230.0,468.0,443.0,50.0,1756.8
2024-05-03 23:01:00,117.8,33.26,473301.0,55.7,58.6,48.5,55.2,259.0,243.0,456.0,442.0,50.0,1763.2
2024-05-03 23:02:00,118.0,35.9,467698.0,59.0,57.9,51.8,51.3,274.0,235.0,450.0,466.0,50.0,1764.5
2024-05-03 23:03:00,118.0,33.28,466012.0,55.7,58.5,49.8,48.7,243.0,263.0,447.0,422.0,49.83,1718.8
2024-05-03 23:04:00,113.3,33.88,453901.0,58.0,59.5,51.0,56.5,231.0,245.0,466.0,457.0,50.0,1835.7
2024-05-03 23:05:00,117.0,35.28,461597.0,61.0,59.9,54.4,51.7,249.0,261.0,455.0,460.0,50.0,1829.8
2024-05-03 23:06:00,114.3,34.79,458028.0,58.1,60.7,53.8,49.3,254.0,266.0,459.0,446.0,49.96,1780.7
2024-05-03 23:07:00,117.8,29.09,448829.0,56.7,56.0,49.0,50.7,255.0,251.0,443.0,433.0,50.0,1704.1
2024-05-03 23:08:00,113.9,31.3,471825.0,58.5,57.1,51.8,47.5,269.0,254.0,434.0,451.0,50.0,1712.0
2024-05-03 23:09:00,116.7,36.44,457737.0,58.1,59.9,54.6,49.3,260.0,265.0,466.0,445.0,50.0,1790.1
2024-05-03 23:10:00,117.8,33.81,472806.0,59.1,55.1,49.1,52.6,228.0,262.0,463.0,463.0,50.0,1743.2
2024-05-03 23:11:00,115.3,32.84,470227.0,61.5,58.5,52.8,48.4,235.0,225.0,438.0,461.0,49.77,1828.5
2024-05-03 23:12:00,118.5,30.77,467562.0,59.0,56.6,50.6,48.1,255.0,245.0,460.0,450.0,50.0,1723.9
2024-05-03 23:13:00,117.8,31.49,467946.0,62.3,59.3,49.0,52.8,245.0,256.0,467.0,437.0,50.0,1815.7
2024-05-03 23:14:00,117.6,29.15,458056.0,59.1,56.5,53.9,55.3,268.0,253.0,446.0,449.0,50.0,1809.7
2024-05-03 23:15:00,118.1,33.97,477776.0,56.7,57.5,50.0,52.0,239.0,238.0,450.0,452.0,49.97,1763.5
2024-05-03 23:16:00,116.5,32.74,463193.0,62.8,57.6,50.6,54.4,262.0,230.0,473.0,449.0,49.83,1836.0
2024-05-03 23:17:00,117.2,31.84,465198.0,57.9,58.7,50.2,48.6,242.0,257.0,465.0,447.0,50.0,1743.1
2024-05-03 23:18:00,117.0,34.1,457525.0,56.1,60.1,53.0,51.8,253.0,240.0,441.0,443.0,49.67,1794.4
2024-05-03 23:19:00,117.0,35.2,455203.0,62.8,60.2,52.9,53.1,240.0,248.0,443.0,435.0,50.0,1877.1
2024-05-03 23:20:00,116.0,39.54,466405.0,56.7,58.6,49.4,49.9,257.0,252.0,448.0,447.0,50.0,1720.4
2024-05-03 23:21:00,115.1,30.55,464262.0,56.6,55.9,51.1,49.0,263.0,248.0,453.0,452.0,50.0,1697.9
2024-05-03 23:22:00,116.5,37.24,456142.0,57.1,63.3,51.6,50.7,253.0,239.0,457.0,451.0,50.0,1815.4
2024-05-03 23:23:00,116.4,36.79,450884.0,58.5,58.0,52.8,51.6,273.0,249.0,435.0,450.0,50.0,1771.8
2024-05-03 23:24:00,115.9,32.43,452167.0,60.0,58.7,49.7,50.4,241.0,243.0,443.0,427.0,50.0,1791.6
2024-05-03 23:25:00,118.3,34.9,471830.0,52.9,58.6,53.6,51.3,251.0,270.0,428.0,441.0,49.64,1731.5
2024-05-03 23:26:00,115.2,33.27,457289.0,60.0,58.9,52.5,48.4,260.0,253.0,459.0,465.0,49.87,1769.3
2024-05-03 23:27:00,116.7,34.9,459419.0,57.0,56.4,49.0,51.5,239.0,281.0,451.0,459.0,50.0,1708.5
2024-05-03 23:28:00,118.8,38.22,473668.0,57.3,59.0,51.8,52.4,251.0,234.0,448.0,448.0,49.98,1800.7
2024-05-03 23:29:00,118.4,35.98,453022.0,61.6,61.8,51.9,51.4,258.0,246.0,445.0,451.0,50.0,1837.0
2024-05-03 23:30:00,118.8,35.76,456118.0,58.6,54.1,49.5,49.3,261.0,246.0,448.0,437.0,49.8,1700.3
2024-05-03 23:31:00,116.1,33.43,455719.0,59.0,58.2,51.7,47.6,264.0,241.0,455.0,438.0,50.0,1743.7
2024-05-03 23:32:00,118.2,30.81,474748.0,58.0,55.9,50.9,51.1,240.0,246.0,436.0,442.0,50.0,1752.6
2024-05-03 23:33:00,115.4,34.02,477685.0,59.6,60.1,47.8,49.7,253.0,244.0,442.0,447.0,50.0,1769.3
2024-05-03 23:34:00,116.6,37.57,467685.0,61.3,60.4,44.5,54.1,234.0,238.0,438.0,444.0,50.0,1825.4
2024-05-03 23:35:00,116.7,30.75,467875.0,53.2,57.9,55.0,53.7,241.0,272.0,420.0,452.0,50.0,1766.7
2024-05-03 23:36:00,116.1,31.95,456899.0,60.3,58.2,50.6,47.1,248.0,249.0,472.0,451.0,50.0,1745.5
2024-05-03 23:37:00,116.5,34.92,477055.0,61.2,56.3,51.1,50.3,264.0,261.0,459.0,453.0,50.0,1741.2
2024-05-03 23:38:00,116.3,32.16,463553.0,59.1,53.4,48.8,49.3,256.0,262.0,441.0,427.0,49.88,1692.1
2024-05-03 23:39:00,115.5,32.66,468171.0,56.7,57.5,49.7,48.5,250.0,267.0,453.0,481.0,49.72,1689.8
2024-05-03 23:40:00,118.3,33.6,460436.0,55.8,57.7,55.2,50.5,255.0,238.0,436.0,454.0,50.0,1788.1
2024-05-03 23:41:00,116.7,31.26,459071.0,62.8,58.2,55.7,49.3,256.0,265.0,456.0,446.0,50.0,1811.4
2024-05-03 23:42:00,117.3,32.26,474454.0,56.3,51.5,47.1,49.0,254.0,249.0,479.0,446.0,50.0,1615.2
2024-05-03 23:43:00,117.2,36.47,465402.0,61.1,54.6,51.0,48.8,243.0,274.0,462.0,450.0,50.0,1724.5
2024-05-03 23:44:00,117.1,31.46,472630.0,58.8,55.1,54.6,53.5,239.0,256.0,427.0,445.0,49.97,1807.0
2024-05-03 23:45:00,117.1,30.75,462996.0,62.2,58.2,51.2,50.5,247.0,236.0,432.0,441.0,49.69,1830.0
2024-05-03 23:46:00,116.5,33.19,454101.0,57.4,59.2,52.2,50.7,240.0,265.0,433.0,450.0,49.75,1780.0
2024-05-03 23:47:00,119.1,36.61,456156.0,54.8,55.7,50.5,53.4,257.0,264.0,445.0,461.0,50.0,1699.8
2024-05-03 23:48:00,118.1,34.31,461581.0,58.1,57.5,51.9,50.2,268.0,234.0,450.0,449.0,50.0,1751.0
2024-05-03 23:49:00,117.0,33.65,455680.0,55.1,56.9,53.7,51.5,257.0,259.0,467.0,453.0,50.0,1725.5
2024-05-03 23:50:00,116.3,34.94,451767.0,63.4,62.1,51.9,49.4,228.0,269.0,434.0,462.0,50.0,1854.4
2024-05-03 23:51:00,116.8,30.49,470172.0,59.3,57.3,48.4,49.8,242.0,256.0,451.0,460.0,49.87,1733.6
2024-05-03 23:52:00,117.6,36.1,456137.0,59.6,57.2,49.6,51.1,250.0,238.0,419.0,471.0,50.0,1777.8
2024-05-03 23:53:00,119.3,35.84,461536.0,59.6,56.4,52.4,51.2,233.0,262.0,438.0,432.0,49.88,1788.9
2024-05-03 23:54:00,114.9,33.88,462734.0,56.6,54.2,50.7,52.3,250.0,258.0,434.0,440.0,49.94,1705.0
2024-05-03 23:55:00,118.0,37.44,455594.0,57.8,59.3,49.7,53.0,256.0,247.0,425.0,440.0,49.74,1781.6
2024-05-03 23:56:00,118.7,32.12,471840.0,58.2,57.5,48.7,50.7,267.0,244.0,460.0,430.0,49.82,1720.8
2024-05-03 23:57:00,114.8,37.77,451231.0,61.9,57.2,48.8,53.0,272.0,258.0,443.0,441.0,50.0,1768.6
2024-05-03 23:58:00,116.7,35.36,462196.0,55.7,58.4,49.4,49.2,236.0,239.0,453.0,459.0,49.88,1735.7
2024-05-03 23:59:00,115.4,34.15,462006.0,56.5,54.8,51.7,52.2,249.0,252.0,434.0,467.0,49.69,1731.7
2024-05-04 00:00:00,117.6,34.96,459538.0,57.3,61.5,49.8,49.4,249.0,264.0,465.0,455.0,49.76,1747.0
2024-05-04 00:01:00,116.5,34.76,449531.0,56.6,54.4,51.2,49.4,241.0,268.0,439.0,473.0,50.0,1696.0
2024-05-04 00:02:00,116.8,38.09,466808.0,55.1,61.5,51.1,52.9,251.0,244.0,464.0,441.0,50.0,1783.2
2024-05-04 00:03:00,116.4,32.37,465724.0,52.6,58.0,52.4,46.4,249.0,231.0,464.0,460.0,49.89,1692.1
2024-05-04 00:04:00,118.1,33.17,454306.0,54.3,57.2,49.2,52.1,257.0,242.0,454.0,459.0,50.0,1706.9
2024-05-04 00:05:00,117.3,37.69,465305.0,60.2,59.3,54.1,51.2,266.0,260.0,455.0,453.0,49.98,1795.7
2024-05-04 00:06:00,117.3,33.62,462578.0,58.0,57.3,47.3,51.2,252.0,241.0,439.0,449.0,50.0,1737.3
2024-05-04 00:07:00,117.2,37.38,449269.0,59.6,59.8,50.2,54.1,244.0,263.0,431.0,447.0,50.0,1807.0
2024-05-04 00:08:00,117.9,39.4,452617.0,56.8,58.6,50.0,48.7,238.0,241.0,453.0,461.0,49.87,1741.1
2024-05-04 00:09:00,116.6,34.16,468489.0,57.8,59.4,49.2,48.5,275.0,243.0,453.0,456.0,50.0,1719.1
2024-05-04 00:10:00,119.6,36.89,461793.0,61.2,60.0,46.4,53.0,261.0,248.0,446.0,455.0,49.52,1782.8
2024-05-04 00:11:00,115.1,32.32,454738.0,61.1,57.6,53.2,50.4,255.0,261.0,441.0,457.0,49.9,1792.2
2024-05-04 00:12:00,114.4,37.1,452319.0,59.8,59.9,52.5,53.2,248.0,231.0,440.0,450.0,50.0,1852.5
2024-05-04 00:13:00,114.3,35.73,454998.0,58.3,59.0,51.8,52.1,269.0,253.0,433.0,460.0,49.5,1777.8
2024-05-04 00:14:00,113.9,36.43,455500.0,59.0,60.6,49.4,51.5,248.0,253.0,462.0,443.0,50.0,1784.0
2024-05-04 00:15:00,118.0,33.66,452223.0,58.7,57.2,49.8,50.4,229.0,238.0,442.0,452.0,49.91,1790.5
2024-05-04 00:16:00,117.8,31.13,444991.0,57.6,60.7,50.1,50.3,253.0,254.0,439.0,450.0,50.0,1769.6
2024-05-04 00:17:00,118.8,36.56,467980.0,57.1,56.4,50.3,54.8,235.0,248.0,458.0,448.0,50.0,1777.0
2024-05-04 00:18:00,115.4,30.16,466559.0,60.2,53.9,52.4,49.6,253.0,236.0,444.0,452.0,50.0,1758.9
2024-05-04 00:19:00,118.1,34.55,448543.0,55.3,55.2,49.8,52.9,266.0,249.0,444.0,444.0,50.0,1704.6
2024-05-04 00:20:00,117.1,37.71,459754.0,60.9,57.2,49.1,49.0,230.0,237.0,464.0,482.0,49.87,1765.7
2024-05-04 00:21:00,117.3,35.85,451380.0,57.4,58.4,51.1,49.0,239.0,242.0,437.0,465.0,50.0,1749.9
2024-05-04 00:22:00,117.9,40.26,456440.0,55.3,57.9,50.9,51.2,260.0,261.0,438.0,465.0,49.77,1717.5
2024-05-04 00:23:00,115.9,37.97,455709.0,56.8,59.5,51.8,50.5,244.0,246.0,428.0,458.0,49.9,1774.2
2024-05-04 00:24:00,120.9,33.79,454979.0,56.1,55.5,53.6,52.7,255.0,260.0,451.0,462.0,49.5,1742.5
2024-05-04 00:25:00,119.0,35.51,474360.0,56.7,61.3,50.0,50.2,255.0,248.0,444.0,462.0,50.0,1771.4
2024-05-04 00:26:00,116.2,35.34,454748.0,56.7,60.6,52.7,49.7,261.0,238.0,473.0,448.0,49.91,1775.6
2024-05-04 00:27:00,115.4,31.52,451740.0,56.6,59.8,51.1,48.2,242.0,256.0,444.0,448.0,50.0,1743.5
2024-05-04 00:28:00,116.9,33.15,452040.0,57.3,60.4,52.8,55.5,219.0,257.0,459.0,441.0,50.0,1851.3
2024-05-04 00:29:00,117.3,34.11,466425.0,57.7,54.8,53.2,47.8,255.0,235.0,440.0,459.0,50.0,1722.6
2024-05-04 00:30:00,118.6,30.44,444793.0,59.4,59.3,49.3,57.0,231.0,264.0,461.0,431.0,50.0,1829.0
2024-05-04 00:31:00,115.3,35.67,451843.0,57.4,59.3,54.7,52.1,261.0,268.0,468.0,456.0,49.87,1784.7
2024-05-04 00:32:00,117.4,34.94,469454.0,58.5,59.8,51.1,51.7,249.0,258.0,445.0,447.0,49.96,1782.2
2024-05-04 00:33:00,114.7,31.4,459766.0,57.9,59.5,48.5,47.8,246.0,251.0,449.0,431.0,50.0,1734.9
2024-05-04 00:34:00,117.7,36.61,459284.0,58.9,58.7,48.5,51.9,258.0,274.0,448.0,454.0,49.82,1735.0
2024-05-04 00:35:00,116.8,37.41,474740.0,57.9,58.7,53.7,47.7,229.0,256.0,454.0,448.0,49.73,1773.5
2024-05-04 00:36:00,119.9,36.2,459589.0,56.5,60.2,53.4,50.4,248.0,252.0,463.0,456.0,50.0,1779.5
2024-05-04 00:37:00,114.7,34.84,451887.0,56.0,56.6,53.0,53.0,255.0,270.0,443.0,445.0,50.0,1747.7
2024-05-04 00:38:00,119.1,37.15,455231.0,58.3,58.6,49.7,47.9,253.0,269.0,464.0,434.0,50.0,1714.0
2024-05-04 00:39:00,114.5,37.39,448339.0,60.4,56.7,50.0,52.1,244.0,233.0,453.0,449.0,50.0,1782.3
2024-05-04 00:40:00,115.0,36.47,467405.0,57.4,57.5,47.6,50.0,244.0,244.0,470.0,441.0,50.0,1721.4
2024-05-04 00:41:00,114.5,33.66,461888.0,56.4,52.5,50.2,51.9,269.0,257.0,455.0,429.0,49.78,1667.0
2024-05-04 00:42:00,117.4,36.43,466222.0,57.3,56.1,51.1,48.1,261.0,265.0,434.0,461.0,49.77,1684.8
2024-05-04 00:43:00,115.2,38.75,466865.0,56.7,56.9,53.8,53.4,242.0,236.0,460.0,444.0,50.0,1802.0
2024-05-04 00:44:00,115.0,34.28,453783.0,56.5,57.0,50.2,52.1,266.0,261.0,451.0,449.0,49.83,1704.0
2024-05-04 00:45:00,117.3,41.04,449473.0,54.9,57.1,50.1,49.1,259.0,245.0,448.0,425.0,50.0,1708.4
2024-05-04 00:46:00,117.7,34.5,456552.0,57.3,55.4,51.3,49.2,256.0,259.0,457.0,446.0,49.97,1704.6
2024-05-04 00:47:00,117.1,35.91,449919.0,58.3,57.1,52.5,53.3,256.0,243.0,442.0,459.0,50.0,1782.6
2024-05-04 00:48:00,116.8,34.16,458156.0,55.6,60.0,53.9,49.9,236.0,222.0,449.0,427.0,50.0,1810.5
2024-05-04 00:49:00,119.8,36.42,465828.0,56.0,57.2,49.4,49.1,268.0,229.0,445.0,449.0,50.0,1708.0
2024-05-04 00:50:00,117.2,31.52,455361.0,55.9,60.4,50.4,51.8,261.0,236.0,459.0,443.0,50.0,1761.0
2024-05-04 00:51:00,118.2,34.53,457841.0,55.0,60.2,51.0,52.0,253.0,243.0,447.0,460.0,50.0,1761.6
2024-05-04 00:52:00,117.2,33.18,455825.0,55.9,56.6,50.2,49.6,253.0,250.0,453.0,445.0,50.0,1703.3
2024-05-04 00:53:00,115.4,36.27,462932.0,57.4,58.9,49.5,53.6,249.0,244.0,453.0,457.0,50.0,1772.4
2024-05-04 00:54:00,117.8,38.44,451103.0,55.1,55.1,50.2,50.7,243.0,249.0,457.0,459.0,50.0,1695.0
2024-05-04 00:55:00,116.0,37.58,438809.0,57.5,55.7,48.3,52.6,256.0,244.0,445.0,447.0,50.0,1727.3
2024-05-04 00:56:00,116.9,30.05,460083.0,56.3,58.0,49.5,52.6,240.0,250.0,466.0,457.0,50.0,1748.5
2024-05-04 00:57:00,117.5,41.11,464153.0,55.9,58.8,48.3,48.1,252.0,261.0,464.0,448.0,50.0,1685.4
2024-05-04 00:58:00,114.1,36.76,459757.0,58.5,61.0,50.8,53.1,251.0,250.0,474.0,455.0,50.0,1790.3
2024-05-04 00:59:00,114.6,34.09,450999.0,56.5,57.4,50.0,52.8,255.0,256.0,440.0,440.0,49.88,1746.1
2024-05-04 01:00:00,118.4,36.45,446976.0,56.8,58.1,49.6,51.4,261.0,259.0,453.0,440.0,50.0,1721.8
2024-05-04 01:01:00,116.0,36.51,459947.0,60.3,57.9,50.8,45.9,255.0,248.0,432.0,437.0,50.0,1744.2
2024-05-04 01:02:00,116.1,34.42,457058.0,55.9,61.3,45.8,51.2,258.0,228.0,438.0,454.0,49.99,1744.5
2024-05-04 01:03:00,117.3,36.6,454855.0,60.9,60.4,50.1,48.9,227.0,253.0,460.0,466.0,50.0,1811.4
2024-05-04 01:04:00,116.4,34.6,470376.0,57.0,58.5,51.1,48.0,256.0,242.0,450.0,463.0,49.95,1725.9
2024-05-04 01:05:00,117.6,35.13,448157.0,55.4,59.3,52.7,50.4,251.0,260.0,440.0,448.0,50.0,1748.2
2024-05-04 01:06:00,116.9,34.44,469867.0,56.6,58.4,51.9,46.4,254.0,266.0,461.0,449.0,50.0,1705.3
2024-05-04 01:07:00,117.3,32.59,455857.0,57.8,59.9,53.3,50.5,244.0,247.0,455.0,461.0,49.21,1789.5
2024-05-04 01:08:00,116.0,36.56,440853.0,60.2,59.4,47.9,52.9,264.0,252.0,422.0,467.0,50.0,1769.6
2024-05-04 01:09:00,117.3,37.67,454039.0,59.3,57.1,52.8,51.8,253.0,258.0,464.0,425.0,49.29,1772.1
2024-05-04 01:10:00,118.7,37.51,463084.0,57.8,57.9,51.3,53.1,241.0,240.0,452.0,445.0,50.0,1793.4
2024-05-04 01:11:00,116.2,38.29,452423.0,60.2,58.0,49.6,50.1,243.0,250.0,445.0,453.0,50.0,1774.7
2024-05-04 01:12:00,118.4,37.07,443481.0,53.9,58.0,50.9,51.6,261.0,231.0,435.0,451.0,50.0,1738.2
2024-05-04 01:13:00,116.9,34.95,453898.0,58.2,56.7,57.0,48.5,249.0,263.0,457.0,450.0,50.0,1774.6
2024-05-04 01:14:00,118.1,38.4,448292.0,58.3,58.3,51.0,46.8,250.0,270.0,445.0,474.0,50.0,1700.3
2024-05-04 01:15:00,117.2,32.92,459019.0,58.3,56.7,50.9,48.5,248.0,251.0,449.0,441.0,50.0,1738.9
